date,base_rate,Alcoholic beverages and tobacco,Clothing and footwear,Communication,Education,Food and non-alcoholic beverages,"Furnishings, household equipment and routine household maintenance",Health,"Housing, water, electricity and other fuels",Miscellaneous goods and services,Recreation and culture,Restaurants and hotels,Transport,Total item,Domestic Economic Situation,Expectations of Domestic Economic Situation,Expectations of Employment Situation,Expectations of Household Debt,Expectations of Household Saving,Expectations of Housing Prices,Expectations of Interest Rates,Expectations of Living Standard of Household,Expectations of Wages,Living Standard of Household,Present Debt of Household,Present Saving of Household,Composite Consumer Sentiment Index,Bank of Korea -   Domestic Currency,Bank of Korea -   Domestic Market,Bank of Korea -   Foreign Currency,Bank of Korea -   Foreign Market,Bank of Korea -   Short Term,Bank of Korea - Currency,Bank of Korea - Market of Issuance,Central Government -   Domestic Currency,Central Government -   Domestic Market,Central Government -   Foreign Currency,Central Government -   Foreign Market,Central Government -   Short Term,Central Government - Currency,Central Government - Market of Issuance,Depository Corporations -   Domestic Currency,Depository Corporations -   Domestic Market,Depository Corporations -   Foreign Currency,Depository Corporations -   Foreign Market,Depository Corporations -   Short Term,Depository Corporations - Currency,Depository Corporations - Market of Issuance,Insurance Corporations and Pension Funds -   Domestic Currency,Insurance Corporations and Pension Funds -   Domestic Market,Insurance Corporations and Pension Funds -   Foreign Currency,Insurance Corporations and Pension Funds -   Foreign Market,Insurance Corporations and Pension Funds -   Short Term,Insurance Corporations and Pension Funds - Currency,Insurance Corporations and Pension Funds - Market of Issuance,Financial Corporations -   Domestic Currency,Financial Corporations -   Domestic Market,Financial Corporations -   Foreign Currency,Financial Corporations -   Foreign Market,Financial Corporations -   Short Term,Financial Corporations - Currency,Financial Corporations - Market of Issuance,General Government -   Domestic Currency,General Government -   Domestic Market,General Government -   Foreign Currency,General Government -   Foreign Market,General Government -   Short Term,General Government - Currency,General Government - Market of Issuance,Won per China Yuan Renminbi (Close),Won per China Yuan Renminbi (Higt),Won per China Yuan Renminbi (Low),Won per China Yuan Renminbi (Open),Won per Japan Yen(quoted by KEB Hana Bank),Won per United States Dollar (Close 02:00),Won per United States Dollar (Close 15:30),Won per United States Dollar (High),Won per United States Dollar (Low),Won per United States Dollar (Open),Education,Final consumption expenditure of non-profit institutions serving households,Health,Others,Recreation and culture,Social protection,Accommodation and food services,"Arts, sports and recreation",Basic metals,Building repair,Business support services,Chemicals and chemical products,Coke and refined petroleum products,Communication,"Computer, electronic and optical products",Electrical equipment,Fabricated metal products,"Food, beverages products",Machinery and equipment,Non-metallic mineral products,Non-residential building construction,"Other manufacturing, repair and installation of machinery and equipment","Professional, scientific and technical services","Publishing, broadcasting, motion picture, video and television programme production, and information service",Residential building construction,Textile and leather products,Transportation equipment,Wholesale and retail trade,"Wood and paper products, printing and reproduction of recorded media",Building construction and repair,Business activities,Civil engineering,Cultural and other services,Education,Electricity,Finance and insurance,"Gas, steam and air conditioning supply",Human health and social work,Information and communication,Manufacturing,"Public administration, defence and social security",Real estate,Transportation and storage,"Water supply, sewerage, waste management and remediation activities","Wholesale and retail trade, accommodation and food services","Agriculture, forestry and fishing",Construction,"Electricity, gas and water supply",Gross domestic product at market prices(GDP),Gross national income(GNI),"Mining, quarrying and Manufacturing",Net factor income from the rest of the world,Services,Apartment(Seoul),All Groups(Seoul),Apartment,Detached Dwelling,Row House,All Groups,domestic_equity,domestic_fixed_income,global_equity,global_fixed_income,Trading Value KRX KTB,Trading Value Total,Trading Volume KRX KTB,Trading Volume Total,KOSDAQ_Index(Avg.),KOSDAQ_Index(End of),KOSDAQ_Market Capitalization,KOSDAQ_No.of Listed Companies,KOSDAQ_No.of Listed Issues,KOSDAQ_No.of Listed Shares,KOSDAQ_Trading Value,KOSDAQ_Trading Value (Daily Arg.),KOSDAQ_Trading Volume,KOSDAQ_Trading Volume (Daily Arg.),KOSDAQ_Turn-over ratio over listed stock,KOSPI_Dividend yield ratio,KOSPI_Index(Avg.),KOSPI_Index(End Of),KOSPI_Market Capitalization,KOSPI_No. of Listed Shares,KOSPI_No.of Listed Companies,KOSPI_No.of Listed Issues,KOSPI_Price Earnings Ratio,KOSPI_Trading Value,KOSPI_Trading Value (Daily Arg.),KOSPI_Trading Volume,KOSPI_Trading Volume (Daily Arg.),KOSPI_Turn-over ratio over listed stock,Corporation tax,Income tax,Direct tax,Indirect tax,Defense surtax,Education surtax,Transport tax,Total local tax,Total national tax,Total tax revenue,Households,(Goods) F.O.B. basis,(Services),Government,(less) Imports of goods and services,Expenditure on GDP,Exports of goods and services,Final consumption expenditure,govt_debt_total,govt_debt_domestic,govt_debt_foreign,govt_debt_fx,govt_debt_short,bank_absorption,institutional_absorption,bok_holdings,govt_debt_to_gdp
2023-02-01,3.5,1.8,5.2,1.3,1.7,5.7,6.0,1.4,7.2,6.5,5.0,7.3,0.2,4.7,48.0,60.0,69.0,100.0,91.0,71.0,113.0,83.0,113.0,82.0,102.0,89.0,90.0,9492.0,9492.0,0.0,0.0,4143.0,9492.0,9492.0,29734.0,29737.0,0.0,-2.0,10690.0,29734.0,29734.0,-11130.0,-11127.0,1230.0,1228.0,-7787.0,-9900.0,-9900.0,652.0,641.0,19.0,29.0,-20.0,670.0,670.0,-19776.0,-19690.0,1531.0,1445.0,-10906.0,-18245.0,-18245.0,32079.0,31984.0,0.0,95.0,10860.0,32079.0,32079.0,186.49200000000002,186.8225,185.9075,186.238,960.8795,0.0,1276.54,1279.3799999999999,1270.905,1274.51,1667.8,12788.4,374.2,4065.0,390.3,6291.1,15025.6,7643.7,10156.7,2358.3,19183.8,25192.7,4331.1,6196.6,32524.7,9105.4,10863.9,7890.2,13218.6,3476.6,10472.6,3303.4,28364.4,20705.0,10180.2,4333.3,18385.4,50191.5,4033.6,23011.2,47548.2,8290.8,15662.2,25972.1,1922.4,35221.8,2005.9,31834.3,26901.6,146815.7,38326.6,39891.2,24238.5,4031.8,65217.1,8343.1,31301.9,7960.1,589288.4,598066.1,147335.5,8777.7,350813.7,93.65,96.687,93.626,100.808,101.652,95.848,14.066666666666666,31.241666666666667,31.28333333333333,7.116666666666666,74023450894998.0,77551528429661.0,72970300000000.0,76914959943000.0,776.31,791.6,371912984934.0,1621.0,1625.0,49408482062.0,192595925942.0,9629796297.0,23354914940.0,1167745747.0,47.39,2.05,2450.34,2412.85,1906496015273.0,63347232307.0,825.0,943.0,11.66,160375109479.0,8018755474.0,9658016131.0,482900807.0,15.25,789271.5,1159650.8333333333,2095816.6666666667,928060.4166666666,0.9166666666666666,51692.0,108890.58333333333,1125962.75,3434428.75,4560391.5,284773.7,412109.9,85536.2,107160.1,255059.4,589288.4,242586.6,404112.0,29735.0,29737.0,-2.0,0.0,10690.0,-11127.0,641.0,9492.0,0.050459163967931486
2023-03-01,3.5,1.1,5.5,1.5,2.3,6.3,6.8,1.9,6.7,7.1,4.7,7.3,-5.2,4.2,52.0,63.0,70.0,100.0,93.0,80.0,120.0,87.0,112.0,83.0,101.0,89.0,91.9,9492.0,9492.0,0.0,0.0,4143.0,9492.0,9492.0,29734.0,29737.0,0.0,-2.0,10690.0,29734.0,29734.0,-11130.0,-11127.0,1230.0,1228.0,-7787.0,-9900.0,-9900.0,652.0,641.0,19.0,29.0,-20.0,670.0,670.0,-19776.0,-19690.0,1531.0,1445.0,-10906.0,-18245.0,-18245.0,32079.0,31984.0,0.0,95.0,10860.0,32079.0,32079.0,189.1936363636364,189.62409090909094,188.62590909090912,189.11227272727274,976.8986363636362,0.0,1305.3954545454546,1309.6818181818182,1298.95,1304.6000000000001,1667.8,12788.4,374.2,4065.0,390.3,6291.1,15025.6,7643.7,10156.7,2358.3,19183.8,25192.7,4331.1,6196.6,32524.7,9105.4,10863.9,7890.2,13218.6,3476.6,10472.6,3303.4,28364.4,20705.0,10180.2,4333.3,18385.4,50191.5,4033.6,23011.2,47548.2,8290.8,15662.2,25972.1,1922.4,35221.8,2005.9,31834.3,26901.6,146815.7,38326.6,39891.2,24238.5,4031.8,65217.1,8343.1,31301.9,7960.1,589288.4,598066.1,147335.5,8777.7,350813.7,92.553,96.056,92.482,100.808,101.63,95.054,13.833333333333334,30.983333333333334,31.666666666666664,7.133333333333333,92826766646997.0,97609810716128.0,91387300000000.0,96756124441000.0,809.03,847.52,399097446428.0,1629.0,1633.0,49867075983.0,280240072872.0,12738185131.0,26299935125.0,1195451597.0,52.96,2.0,2417.56,2476.86,1957926358389.0,63637451402.0,827.0,946.0,11.97,196566131215.0,8934824146.0,10078349704.0,458106805.0,15.89,774348.0,1160971.6666666667,2082767.3333333333,933673.8333333334,0.8333333333333334,51878.0,109345.16666666667,1127316.5,3428146.5,4555463.0,284773.7,412109.9,85536.2,107160.1,255059.4,589288.4,242586.6,404112.0,29735.0,29737.0,-2.0,0.0,10690.0,-11127.0,641.0,9492.0,0.050459163967931486
2023-04-01,3.5,0.7,5.5,1.3,2.3,5.1,5.4,1.3,5.8,8.4,4.3,7.5,-6.0,3.7,58.0,68.0,74.0,98.0,95.0,87.0,111.0,90.0,114.0,87.0,99.0,92.0,95.1,2150.0,2150.0,0.0,0.0,6161.0,2150.0,2150.0,38851.0,38848.0,-5.0,-2.0,4310.0,38845.0,38845.0,-2810.0,-2811.0,3128.0,3130.0,-13633.0,319.0,319.0,-6.0,-3.0,-1204.0,-1207.0,-20.0,-1210.0,-1210.0,1663.0,1721.0,4724.0,4666.0,-7458.0,6388.0,6388.0,35718.0,35694.0,-5.0,19.0,4340.0,35712.0,35712.0,191.8435,192.281,191.374,191.7645,990.6929999999996,0.0,1322.045,1325.955,1317.645,1321.2199999999998,1142.1,12303.1,536.6,3834.8,433.5,6355.9,15349.3,7665.1,10161.4,2364.0,19361.0,24807.4,2851.0,6283.2,34082.9,9179.6,11481.0,7871.8,13053.0,3434.9,10397.9,3195.3,29269.3,20859.4,10051.8,4273.0,20857.4,47723.8,4126.6,22813.7,48630.3,8296.6,15895.8,26279.0,4584.4,35192.4,1676.9,32198.6,27142.5,149375.4,38894.6,40137.9,26588.9,3567.3,63073.1,8767.0,31110.4,9828.5,596883.2,606184.2,149894.4,9301.0,354033.2,91.656,95.531,91.424,100.807,101.591,94.316,13.600000000000001,30.725,32.05,7.1499999999999995,86665498959920.0,90658204005627.0,84654600000000.0,89118276143000.0,875.26,842.83,401309247872.0,1632.0,1636.0,50166916669.0,276289465083.0,13814473254.0,31809449479.0,1590472474.0,63.65,1.98,2523.29,2501.53,1979839469129.0,63501493864.0,829.0,948.0,12.14,251809471800.0,12590473590.0,16701471577.0,835073579.0,26.19,759424.5,1162292.5,2069718.0,939287.25,0.75,52064.0,109799.75,1128670.25,3421864.25,4550534.5,286919.2,404065.0,88463.2,106108.3,248359.0,596883.2,244169.2,405682.2,38846.0,38848.0,-2.0,-5.0,4310.0,-2811.0,-3.0,2150.0,0.06508140956220582
2023-05-01,3.5,0.3,7.9,1.2,2.3,4.2,5.9,1.5,5.7,6.1,4.2,6.8,-6.8,3.4,64.0,74.0,78.0,99.0,94.0,92.0,114.0,92.0,116.0,88.0,100.0,91.0,98.1,2150.0,2150.0,0.0,0.0,6161.0,2150.0,2150.0,38851.0,38848.0,-5.0,-2.0,4310.0,38845.0,38845.0,-2810.0,-2811.0,3128.0,3130.0,-13633.0,319.0,319.0,-6.0,-3.0,-1204.0,-1207.0,-20.0,-1210.0,-1210.0,1663.0,1721.0,4724.0,4666.0,-7458.0,6388.0,6388.0,35718.0,35694.0,-5.0,19.0,4340.0,35712.0,35712.0,189.6775,190.1165,189.279,189.8715,969.2719999999999,0.0,1327.9250000000002,1331.5800000000002,1323.76,1328.635,1142.1,12303.1,536.6,3834.8,433.5,6355.9,15349.3,7665.1,10161.4,2364.0,19361.0,24807.4,2851.0,6283.2,34082.9,9179.6,11481.0,7871.8,13053.0,3434.9,10397.9,3195.3,29269.3,20859.4,10051.8,4273.0,20857.4,47723.8,4126.6,22813.7,48630.3,8296.6,15895.8,26279.0,4584.4,35192.4,1676.9,32198.6,27142.5,149375.4,38894.6,40137.9,26588.9,3567.3,63073.1,8767.0,31110.4,9828.5,596883.2,606184.2,149894.4,9301.0,354033.2,90.854,95.045,90.648,100.81,101.521,93.766,13.366666666666667,30.466666666666665,32.43333333333333,7.166666666666666,116777910387980.0,121242437390381.0,114282500000000.0,119306923798000.0,840.39,856.94,410762791558.0,1636.0,1640.0,50494558808.0,178197468786.0,8909873439.0,25403463471.0,1270173174.0,50.64,1.93,2524.43,2577.12,2039961429935.0,62266849002.0,831.0,950.0,13.57,182677692777.0,9133884639.0,13833202023.0,691660101.0,22.0,744501.0,1163613.3333333333,2056668.6666666667,944900.6666666666,0.6666666666666667,52250.0,110254.33333333333,1130024.0,3415582.0,4545606.0,286919.2,404065.0,88463.2,106108.3,248359.0,596883.2,244169.2,405682.2,38846.0,38848.0,-2.0,-5.0,4310.0,-2811.0,-3.0,2150.0,0.06508140956220582
2023-06-01,3.5,0.6,7.7,1.3,2.0,4.5,5.4,1.8,5.9,5.3,3.7,6.2,-11.1,2.7,69.0,78.0,81.0,99.0,95.0,100.0,105.0,93.0,116.0,89.0,100.0,91.0,100.8,2150.0,2150.0,0.0,0.0,6161.0,2150.0,2150.0,38851.0,38848.0,-5.0,-2.0,4310.0,38845.0,38845.0,-2810.0,-2811.0,3128.0,3130.0,-13633.0,319.0,319.0,-6.0,-3.0,-1204.0,-1207.0,-20.0,-1210.0,-1210.0,1663.0,1721.0,4724.0,4666.0,-7458.0,6388.0,6388.0,35718.0,35694.0,-5.0,19.0,4340.0,35712.0,35712.0,180.71904761904761,181.20619047619047,180.31238095238095,180.79095238095238,916.9633333333334,0.0,1296.5523809523809,1300.6,1292.1666666666667,1296.1000000000001,1142.1,12303.1,536.6,3834.8,433.5,6355.9,15349.3,7665.1,10161.4,2364.0,19361.0,24807.4,2851.0,6283.2,34082.9,9179.6,11481.0,7871.8,13053.0,3434.9,10397.9,3195.3,29269.3,20859.4,10051.8,4273.0,20857.4,47723.8,4126.6,22813.7,48630.3,8296.6,15895.8,26279.0,4584.4,35192.4,1676.9,32198.6,27142.5,149375.4,38894.6,40137.9,26588.9,3567.3,63073.1,8767.0,31110.4,9828.5,596883.2,606184.2,149894.4,9301.0,354033.2,90.595,94.875,90.329,100.782,101.492,93.536,13.133333333333333,30.208333333333332,32.81666666666666,7.183333333333333,126119016873849.0,131926534340346.0,127577300000000.0,134111356787000.0,876.94,868.24,417824127927.0,1647.0,1651.0,50335147703.0,190971427432.0,9093877497.0,24113627089.0,1148267957.0,47.88,1.94,2598.91,2564.28,2035090950256.0,62469035755.0,834.0,953.0,15.69,210622315241.0,10029634059.0,12522672562.0,596317741.0,20.07,729577.5,1164934.1666666667,2043619.3333333333,950514.0833333334,0.5833333333333334,52436.0,110708.91666666667,1131377.75,3409299.75,4540677.5,286919.2,404065.0,88463.2,106108.3,248359.0,596883.2,244169.2,405682.2,38846.0,38848.0,-2.0,-5.0,4310.0,-2811.0,-3.0,2150.0,0.06508140956220582
2023-07-01,3.5,0.5,7.7,1.2,1.9,3.8,5.1,1.8,4.7,5.2,3.3,5.7,-10.8,2.4,75.0,84.0,85.0,98.0,97.0,102.0,112.0,94.0,118.0,91.0,100.0,93.0,103.5,1226.0,1226.0,0.0,0.0,-4891.0,1226.0,1226.0,11337.0,11331.0,-697.0,-692.0,-1025.0,10640.0,10640.0,7552.0,7546.0,-1638.0,-1632.0,-5552.0,5914.0,5914.0,-295.0,-303.0,28.0,36.0,0.0,-267.0,-267.0,6737.0,6829.0,428.0,336.0,-18524.0,7165.0,7165.0,11275.0,11247.0,-697.0,-670.0,-1025.0,10578.0,10578.0,178.40238095238095,178.9738095238095,177.98142857142858,178.55761904761906,910.0909523809522,0.0,1283.2190476190478,1288.6809523809525,1279.9047619047617,1285.6142857142859,1202.8,13400.2,520.8,3966.1,344.7,7365.9,15080.0,7864.5,10217.8,2351.4,19700.2,24536.9,4980.9,6260.9,35316.8,9813.0,11485.2,8291.6,13154.1,3199.1,10755.6,3286.0,29982.9,21264.3,9998.1,4346.8,21202.4,48290.8,4228.2,23105.1,49683.1,8635.0,16388.0,26631.9,6766.3,34430.0,1607.2,32638.6,27525.2,154058.7,39274.9,40679.5,24601.7,3765.2,63370.8,8720.3,31740.1,12138.7,605422.3,612185.3,154606.0,6763.0,355223.6,90.39,94.732,90.089,100.782,101.426,93.36,12.9,29.95,33.2,7.199999999999999,108694470559966.0,113540213662248.0,110852500000000.0,116350063218000.0,901.09,935.97,453032138637.0,1656.0,1660.0,50931222076.0,269371571738.0,12827217702.0,20763507985.0,988738475.0,41.02,1.88,2594.39,2632.58,2085912205407.0,62650087663.0,835.0,949.0,16.12,297993572821.0,14190170134.0,12043723531.0,573510644.0,19.25,714654.0,1166255.0,2030570.0,956127.5,0.5,52622.0,111163.5,1132731.5,3403017.5,4535749.0,289014.5,395216.2,87508.1,106846.1,236643.3,605422.3,246081.0,408865.1,10639.0,11331.0,-692.0,-697.0,-1025.0,7546.0,-303.0,1226.0,0.017572857821722125
2023-08-01,3.5,0.4,7.7,1.2,1.8,5.2,4.9,1.8,4.6,5.5,2.8,5.1,-3.0,3.4,72.0,80.0,84.0,99.0,95.0,107.0,118.0,95.0,118.0,91.0,100.0,93.0,103.4,1226.0,1226.0,0.0,0.0,-4891.0,1226.0,1226.0,11337.0,11331.0,-697.0,-692.0,-1025.0,10640.0,10640.0,7552.0,7546.0,-1638.0,-1632.0,-5552.0,5914.0,5914.0,-295.0,-303.0,28.0,36.0,0.0,-267.0,-267.0,6737.0,6829.0,428.0,336.0,-18524.0,7165.0,7165.0,11275.0,11247.0,-697.0,-670.0,-1025.0,10578.0,10578.0,181.95000000000002,182.285,181.55999999999997,181.8840909090909,914.0559090909093,0.0,1321.540909090909,1323.9954545454548,1316.709090909091,1320.2454545454545,1202.8,13400.2,520.8,3966.1,344.7,7365.9,15080.0,7864.5,10217.8,2351.4,19700.2,24536.9,4980.9,6260.9,35316.8,9813.0,11485.2,8291.6,13154.1,3199.1,10755.6,3286.0,29982.9,21264.3,9998.1,4346.8,21202.4,48290.8,4228.2,23105.1,49683.1,8635.0,16388.0,26631.9,6766.3,34430.0,1607.2,32638.6,27525.2,154058.7,39274.9,40679.5,24601.7,3765.2,63370.8,8720.3,31740.1,12138.7,605422.3,612185.3,154606.0,6763.0,355223.6,90.339,94.697,90.012,100.798,101.413,93.308,12.666666666666668,29.691666666666666,33.583333333333336,7.216666666666667,96900467062938.0,100871141098418.0,99431700000000.0,103934856699000.0,904.47,928.4,449317149907.0,1666.0,1670.0,51268174841.0,266692963693.0,12122407441.0,25730866102.0,1169584823.0,50.33,1.94,2562.05,2556.27,2025220695462.0,62008710221.0,836.0,950.0,15.64,238163379639.0,10825608165.0,12288561661.0,558570985.0,19.63,699730.5,1167575.8333333333,2017520.6666666667,961740.9166666666,0.41666666666666674,52808.0,111618.08333333333,1134085.25,3396735.25,4530820.5,289014.5,395216.2,87508.1,106846.1,236643.3,605422.3,246081.0,408865.1,10639.0,11331.0,-692.0,-697.0,-1025.0,7546.0,-303.0,1226.0,0.017572857821722125
2023-09-01,3.5,0.3,7.7,1.1,1.9,5.5,5.6,1.9,4.5,5.2,3.3,4.8,-0.4,3.7,66.0,74.0,77.0,99.0,95.0,110.0,118.0,92.0,117.0,89.0,101.0,93.0,99.8,1226.0,1226.0,0.0,0.0,-4891.0,1226.0,1226.0,11337.0,11331.0,-697.0,-692.0,-1025.0,10640.0,10640.0,7552.0,7546.0,-1638.0,-1632.0,-5552.0,5914.0,5914.0,-295.0,-303.0,28.0,36.0,0.0,-267.0,-267.0,6737.0,6829.0,428.0,336.0,-18524.0,7165.0,7165.0,11275.0,11247.0,-697.0,-670.0,-1025.0,10578.0,10578.0,182.39526315789476,182.75578947368422,181.88105263157894,182.3136842105263,903.0384210526315,0.0,1331.7263157894736,1334.563157894737,1327.3631578947368,1331.1736842105265,1202.8,13400.2,520.8,3966.1,344.7,7365.9,15080.0,7864.5,10217.8,2351.4,19700.2,24536.9,4980.9,6260.9,35316.8,9813.0,11485.2,8291.6,13154.1,3199.1,10755.6,3286.0,29982.9,21264.3,9998.1,4346.8,21202.4,48290.8,4228.2,23105.1,49683.1,8635.0,16388.0,26631.9,6766.3,34430.0,1607.2,32638.6,27525.2,154058.7,39274.9,40679.5,24601.7,3765.2,63370.8,8720.3,31740.1,12138.7,605422.3,612185.3,154606.0,6763.0,355223.6,90.578,94.836,90.088,100.784,101.434,93.365,12.433333333333334,29.433333333333334,33.96666666666667,7.233333333333333,76253720455974.0,80158678881092.0,78146500000000.0,82594365018000.0,888.14,841.02,408940675178.0,1671.0,1675.0,51631138658.0,204073147569.0,10740691977.0,19970603461.0,1051084393.0,38.82,2.0,2543.82,2465.07,1955817974946.0,62068590598.0,837.0,951.0,18.45,158421525336.0,8337975018.0,7811491335.0,411131123.0,12.62,684807.0,1168896.6666666667,2004471.3333333333,967354.3333333334,0.33333333333333337,52994.0,112072.66666666667,1135439.0,3390453.0,4525892.0,289014.5,395216.2,87508.1,106846.1,236643.3,605422.3,246081.0,408865.1,10639.0,11331.0,-692.0,-697.0,-1025.0,7546.0,-303.0,1226.0,0.017572857821722125
2023-10-01,3.5,0.6,8.2,0.3,2.0,7.1,5.4,1.5,2.9,4.7,3.4,4.6,1.7,3.8,64.0,70.0,78.0,99.0,94.0,108.0,128.0,90.0,116.0,88.0,101.0,91.0,98.2,-3756.0,-3756.0,0.0,0.0,-6505.0,-3756.0,-3756.0,-19960.0,-19954.0,4.0,-2.0,-13510.0,-19956.0,-19956.0,15958.0,15965.0,1664.0,1657.0,-147.0,17622.0,17622.0,-700.0,-1147.0,-486.0,-38.0,0.0,-1185.0,-1185.0,23675.0,23343.0,3023.0,3355.0,1510.0,26698.0,26698.0,-19098.0,-19102.0,4.0,8.0,-13620.0,-19094.0,-19094.0,184.64526315789476,184.92684210526318,184.27947368421053,184.54000000000002,903.3015789473684,0.0,1351.1105263157897,1353.7105263157894,1347.2894736842104,1350.5368421052633,1137.0,12738.6,498.6,3208.9,223.2,7670.8,15379.4,8045.8,10030.7,2339.5,20189.1,25288.2,5647.2,6312.7,40908.7,10051.0,12117.4,8582.2,13763.0,3353.1,10079.3,3384.4,29929.7,21330.5,9479.0,4157.4,21505.0,50673.8,4096.9,21897.8,50118.8,8845.2,16379.0,26827.6,8343.7,33635.9,1672.6,33153.8,27643.2,162885.1,39445.8,41049.2,23969.4,3215.3,66053.3,9041.1,30743.0,13231.6,617093.5,626926.3,163498.5,9832.8,358276.0,90.787,94.943,90.172,100.774,101.434,93.424,12.2,29.174999999999997,34.35,7.25,75915587276976.0,79686495036128.0,78838700000000.0,83242307765000.0,789.12,736.1,359870029631.0,1679.0,1682.0,51984541125.0,125054555068.0,6581818688.0,16875371384.0,888177441.0,32.58,2.16,2392.14,2277.99,1815424104493.0,61858973735.0,838.0,952.0,17.08,159349717315.0,8386827227.0,9781368274.0,514808857.0,15.78,669883.5,1170217.5,1991422.0,972967.75,0.25,53180.0,112527.25,1136792.75,3384170.75,4520963.5,291169.1,415851.7,92588.0,108034.2,245971.3,617093.5,262468.5,412596.0,-19956.0,-19954.0,-2.0,4.0,-13510.0,15965.0,-1147.0,-3756.0,-0.03233869745832682
2023-11-01,3.5,1.8,6.1,0.3,2.0,6.5,4.6,1.7,2.9,4.4,2.9,4.6,-0.4,3.3,62.0,72.0,77.0,99.0,94.0,102.0,119.0,90.0,115.0,87.0,102.0,91.0,97.2,-3756.0,-3756.0,0.0,0.0,-6505.0,-3756.0,-3756.0,-19960.0,-19954.0,4.0,-2.0,-13510.0,-19956.0,-19956.0,15958.0,15965.0,1664.0,1657.0,-147.0,17622.0,17622.0,-700.0,-1147.0,-486.0,-38.0,0.0,-1185.0,-1185.0,23675.0,23343.0,3023.0,3355.0,1510.0,26698.0,26698.0,-19098.0,-19102.0,4.0,8.0,-13620.0,-19094.0,-19094.0,180.80727272727273,181.3268181818182,180.22181818181818,180.79181818181817,872.9322727272727,0.0,1308.0090909090907,1312.6818181818182,1302.8,1308.3954545454546,1137.0,12738.6,498.6,3208.9,223.2,7670.8,15379.4,8045.8,10030.7,2339.5,20189.1,25288.2,5647.2,6312.7,40908.7,10051.0,12117.4,8582.2,13763.0,3353.1,10079.3,3384.4,29929.7,21330.5,9479.0,4157.4,21505.0,50673.8,4096.9,21897.8,50118.8,8845.2,16379.0,26827.6,8343.7,33635.9,1672.6,33153.8,27643.2,162885.1,39445.8,41049.2,23969.4,3215.3,66053.3,9041.1,30743.0,13231.6,617093.5,626926.3,163498.5,9832.8,358276.0,90.821,94.951,90.177,100.778,101.397,93.424,11.966666666666667,28.916666666666664,34.733333333333334,7.266666666666667,88835257409968.0,92923128838459.0,89688000000000.0,94355901359000.0,804.81,831.68,409505275921.0,1696.0,1699.0,52409350230.0,167136422973.0,7597110135.0,18768188890.0,853099495.0,36.02,1.94,2458.95,2535.29,2027777361361.0,62258246615.0,838.0,952.0,19.09,180854956353.0,8220679834.0,9185593753.0,417526989.0,14.81,654960.0,1171538.3333333333,1978372.6666666667,978581.1666666666,0.16666666666666674,53366.0,112981.83333333333,1138146.5,3377888.5,4516035.0,291169.1,415851.7,92588.0,108034.2,245971.3,617093.5,262468.5,412596.0,-19956.0,-19954.0,-2.0,4.0,-13510.0,15965.0,-1147.0,-3756.0,-0.03233869745832682
2023-12-01,3.5,1.9,6.0,0.3,1.8,6.2,4.6,1.8,2.8,4.1,1.9,4.4,-0.2,3.2,67.0,77.0,81.0,98.0,95.0,93.0,107.0,92.0,116.0,88.0,100.0,93.0,99.7,-3756.0,-3756.0,0.0,0.0,-6505.0,-3756.0,-3756.0,-19960.0,-19954.0,4.0,-2.0,-13510.0,-19956.0,-19956.0,15958.0,15965.0,1664.0,1657.0,-147.0,17622.0,17622.0,-700.0,-1147.0,-486.0,-38.0,0.0,-1185.0,-1185.0,23675.0,23343.0,3023.0,3355.0,1510.0,26698.0,26698.0,-19098.0,-19102.0,4.0,8.0,-13620.0,-19094.0,-19094.0,173.36499999999998,173.692,172.885,173.24200000000002,859.6,0.0,1239.8600000000001,1242.6899999999998,1235.8799999999999,1239.025,1137.0,12738.6,498.6,3208.9,223.2,7670.8,15379.4,8045.8,10030.7,2339.5,20189.1,25288.2,5647.2,6312.7,40908.7,10051.0,12117.4,8582.2,13763.0,3353.1,10079.3,3384.4,29929.7,21330.5,9479.0,4157.4,21505.0,50673.8,4096.9,21897.8,50118.8,8845.2,16379.0,26827.6,8343.7,33635.9,1672.6,33153.8,27643.2,162885.1,39445.8,41049.2,23969.4,3215.3,66053.3,9041.1,30743.0,13231.6,617093.5,626926.3,163498.5,9832.8,358276.0,90.725,94.876,90.08,100.761,101.363,93.349,11.733333333333334,28.65833333333333,35.11666666666667,7.283333333333333,57973973327997.0,62389718468068.0,56936400000000.0,61888095292000.0,840.85,866.57,431792284697.0,1702.0,1705.0,52483485083.0,181930396214.0,9575284011.0,19842098876.0,1044320993.0,37.75,1.83,2553.64,2655.28,2126372515851.0,62263359599.0,839.0,953.0,19.36,176460785238.0,9287409749.0,8540895194.0,449520800.0,13.72,640036.5,1172859.1666666667,1965323.3333333333,984194.5833333334,0.08333333333333337,53552.0,113436.41666666667,1139500.25,3371606.25,4511106.5,291169.1,415851.7,92588.0,108034.2,245971.3,617093.5,262468.5,412596.0,-19956.0,-19954.0,-2.0,4.0,-13510.0,15965.0,-1147.0,-3756.0,-0.03233869745832682
